family,genus,species,name,n
Megachilidae,Hoplitis,paiute,Hoplitis_paiute,14
Megachilidae,Hoplitis,palmarum,Hoplitis_palmarum,46
Megachilidae,Hoplitis,paroselae,Hoplitis_paroselae,254
Megachilidae,Hoplitis,pilosifrons,Hoplitis_pilosifrons,2230
Megachilidae,Hoplitis,plagiostoma,Hoplitis_plagiostoma,49
Megachilidae,Hoplitis,producta,Hoplitis_producta,1760
Megachilidae,Hoplitis,pygmaea,Hoplitis_pygmaea,93
Megachilidae,Hoplitis,reducta,Hoplitis_reducta,24
Megachilidae,Hoplitis,remotula,Hoplitis_remotula,108
Megachilidae,Hoplitis,robusta,Hoplitis_robusta,176
Megachilidae,Hoplitis,samarkanda,Hoplitis_samarkanda,11
Megachilidae,Hoplitis,sambuci,Hoplitis_sambuci,440
Megachilidae,Hoplitis,seminigra,Hoplitis_seminigra,67
Megachilidae,Hoplitis,semirubra,Hoplitis_semirubra,289
Megachilidae,Hoplitis,shoshone,Hoplitis_shoshone,19
Megachilidae,Hoplitis,simplex,Hoplitis_simplex,133
Megachilidae,Hoplitis,spoliata,Hoplitis_spoliata,665
Megachilidae,Hoplitis,torchioi,Hoplitis_torchioi,46
Megachilidae,Hoplitis,tristis,Hoplitis_tristis,32
Megachilidae,Hoplitis,truicauda,Hoplitis_truicauda,12
Megachilidae,Hoplitis,truncata,Hoplitis_truncata,228
Megachilidae,Hoplitis,uvulalis,Hoplitis_uvulalis,59
Megachilidae,Hoplitis,viridimicans,Hoplitis_viridimicans,13
Megachilidae,Hoplitis,xerophila,Hoplitis_xerophila,176
Megachilidae,Hoplitis,zuni,Hoplitis_zuni,297
Megachilidae,Hoplostelis,bivittata,Hoplostelis_bivittata,110
Megachilidae,Hypanthidioides,colombiae,Hypanthidioides_colombiae,54
Megachilidae,Hypanthidioides,currani,Hypanthidioides_currani,10
Megachilidae,Hypanthidioides,panamensis,Hypanthidioides_panamensis,70
Megachilidae,Hypanthidium,magdalenae,Hypanthidium_magdalenae,4
Megachilidae,Hypanthidium,melanopterum,Hypanthidium_melanopterum,20
Megachilidae,Hypanthidium,mexicanum,Hypanthidium_mexicanum,88
Megachilidae,Hypanthidium,taboganum,Hypanthidium_taboganum,31
Megachilidae,Hypanthidium,yucatanicum,Hypanthidium_yucatanicum,85
Megachilidae,Lithurgopsis,apicalis,Lithurgopsis_apicalis,1187
Megachilidae,Lithurgopsis,echinocacti,Lithurgopsis_echinocacti,74
Megachilidae,Lithurgopsis,gibbosa,Lithurgopsis_gibbosa,227
Megachilidae,Lithurgopsis,listrota,Lithurgopsis_listrota,4
Megachilidae,Lithurgopsis,littoralis,Lithurgopsis_littoralis,331
Megachilidae,Lithurgopsis,planifrons,Lithurgopsis_planifrons,52
Megachilidae,Lithurgus,scabrosus,Lithurgus_scabrosus,15
Megachilidae,Megachile,abacula,Megachile_abacula,35
Megachilidae,Megachile,addenda,Megachile_addenda,387
Megachilidae,Megachile,adelphodonta,Megachile_adelphodonta,48
Megachilidae,Megachile,agustini,Megachile_agustini,202
Megachilidae,Megachile,alata,Megachile_alata,21
Megachilidae,Megachile,albitarsis,Megachile_albitarsis,1024
Megachilidae,Megachile,alleni,Megachile_alleni,35
Megachilidae,Megachile,alucaba,Megachile_alucaba,4
Megachilidae,Megachile,amica,Megachile_amica,27
Megachilidae,Megachile,angelarum,Megachile_angelarum,2175
Megachilidae,Megachile,angusta,Megachile_angusta,19
Megachilidae,Megachile,anograe,Megachile_anograe,28
Megachilidae,Megachile,antiqua,Megachile_antiqua,26
Megachilidae,Megachile,armaticeps,Megachile_armaticeps,36
Megachilidae,Megachile,astragali,Megachile_astragali,31
Megachilidae,Megachile,asymmetrica,Megachile_asymmetrica,5
Megachilidae,Megachile,axyx,Megachile_axyx,97
Megachilidae,Megachile,azteca,Megachile_azteca,137
Megachilidae,Megachile,bahamensis,Megachile_bahamensis,63
Megachilidae,Megachile,boharti,Megachile_boharti,7
Megachilidae,Megachile,bradleyi,Megachile_bradleyi,8
Megachilidae,Megachile,brevis,Megachile_brevis,6773
Megachilidae,Megachile,brimleyi,Megachile_brimleyi,19
Megachilidae,Megachile,browni,Megachile_browni,77
Megachilidae,Megachile,bruneri,Megachile_bruneri,5
Megachilidae,Megachile,bucephala,Megachile_bucephala,3
Megachilidae,Megachile,campanulae,Megachile_campanulae,1144
Megachilidae,Megachile,candida,Megachile_candida,337
Megachilidae,Megachile,cartagenensis,Megachile_cartagenensis,6
Megachilidae,Megachile,casadae,Megachile_casadae,128
Megachilidae,Megachile,centuncularis,Megachile_centuncularis,656
Megachilidae,Megachile,chichimeca,Megachile_chichimeca,675
Megachilidae,Megachile,chilopsidis,Megachile_chilopsidis,345
Megachilidae,Megachile,circumcincta,Megachile_circumcincta,19
Megachilidae,Megachile,clara,Megachile_clara,57
Megachilidae,Megachile,cleomis,Megachile_cleomis,7
Megachilidae,Megachile,cochisiana,Megachile_cochisiana,192
Megachilidae,Megachile,coelioxoides,Megachile_coelioxoides,36
Megachilidae,Megachile,colombiana,Megachile_colombiana,56
Megachilidae,Megachile,comata,Megachile_comata,276
Megachilidae,Megachile,coquilletti,Megachile_coquilletti,894
Megachilidae,Megachile,curta,Megachile_curta,8
Megachilidae,Megachile,curvipes,Megachile_curvipes,6
Megachilidae,Megachile,cylindrica,Megachile_cylindrica,11
Megachilidae,Megachile,dakotensis,Megachile_dakotensis,43
Megachilidae,Megachile,davidsoni,Megachile_davidsoni,224
Megachilidae,Megachile,deceptrix,Megachile_deceptrix,64
Megachilidae,Megachile,deflexa,Megachile_deflexa,106
Megachilidae,Megachile,dentipes,Megachile_dentipes,305
Megachilidae,Megachile,dentitarsus,Megachile_dentitarsus,134
Megachilidae,Megachile,discorhina,Megachile_discorhina,641
Megachilidae,Megachile,elongata,Megachile_elongata,55
Megachilidae,Megachile,exaltata,Megachile_exaltata,57
Megachilidae,Megachile,exilis,Megachile_exilis,1658
Megachilidae,Megachile,fidelis,Megachile_fidelis,984
Megachilidae,Megachile,flavihirsuta,Megachile_flavihirsuta,88
Megachilidae,Megachile,fortis,Megachile_fortis,161
Megachilidae,Megachile,frigida,Megachile_frigida,848
Megachilidae,Megachile,frugalis,Megachile_frugalis,798
Megachilidae,Megachile,fucata,Megachile_fucata,277
Megachilidae,Megachile,fullawayi,Megachile_fullawayi,23
Megachilidae,Megachile,furcata,Megachile_furcata,53
Megachilidae,Megachile,gemula,Megachile_gemula,875
Megachilidae,Megachile,gentilis,Megachile_gentilis,1379
Megachilidae,Megachile,georgica,Megachile_georgica,520
Megachilidae,Megachile,gravita,Megachile_gravita,226
Megachilidae,Megachile,habilis,Megachile_habilis,149
Megachilidae,Megachile,hilata,Megachile_hilata,10
Megachilidae,Megachile,hookeri,Megachile_hookeri,5
Megachilidae,Megachile,inermis,Megachile_inermis,1045
Megachilidae,Megachile,ingenua,Megachile_ingenua,6
Megachilidae,Megachile,inimica,Megachile_inimica,1616
Megachilidae,Megachile,inscita,Megachile_inscita,5
Megachilidae,Megachile,instita,Megachile_instita,66
Megachilidae,Megachile,integra,Megachile_integra,302
Megachilidae,Megachile,integrella,Megachile_integrella,8
Megachilidae,Megachile,inyoensis,Megachile_inyoensis,4
Megachilidae,Megachile,lapponica,Megachile_lapponica,15
Megachilidae,Megachile,latimanus,Megachile_latimanus,1940
Megachilidae,Megachile,legalis,Megachile_legalis,98
Megachilidae,Megachile,lippiae,Megachile_lippiae,1440
Megachilidae,Megachile,lobatifrons,Megachile_lobatifrons,100
Megachilidae,Megachile,manifesta,Megachile_manifesta,95
Megachilidae,Megachile,manni,Megachile_manni,11
Megachilidae,Megachile,melanderi,Megachile_melanderi,17
Megachilidae,Megachile,melanophaea,Megachile_melanophaea,1561
Megachilidae,Megachile,mellitarsis,Megachile_mellitarsis,82
Megachilidae,Megachile,mendica,Megachile_mendica,5854
Megachilidae,Megachile,mitchelli,Megachile_mitchelli,5
Megachilidae,Megachile,mojavensis,Megachile_mojavensis,86
Megachilidae,Megachile,montezuma,Megachile_montezuma,10
Megachilidae,Megachile,montivaga,Megachile_montivaga,1170
Megachilidae,Megachile,mucida,Megachile_mucida,92
Megachilidae,Megachile,mucorosa,Megachile_mucorosa,198
Megachilidae,Megachile,nelsoni,Megachile_nelsoni,3
Megachilidae,Megachile,nevadensis,Megachile_nevadensis,1182
Megachilidae,Megachile,newberryae,Megachile_newberryae,844
Megachilidae,Megachile,nigripennis,Megachile_nigripennis,90
Megachilidae,Megachile,occidentalis,Megachile_occidentalis,83
Megachilidae,Megachile,odontostoma,Megachile_odontostoma,566
Megachilidae,Megachile,oenotherae,Megachile_oenotherae,20
Megachilidae,Megachile,onobrychidis,Megachile_onobrychidis,758
Megachilidae,Megachile,orbiculata,Megachile_orbiculata,3
Megachilidae,Megachile,otomita,Megachile_otomita,1074
Megachilidae,Megachile,palmensis,Megachile_palmensis,63
Megachilidae,Megachile,parallela,Megachile_parallela,2818
Megachilidae,Megachile,parksi,Megachile_parksi,3
Megachilidae,Megachile,pascoensis,Megachile_pascoensis,200
Megachilidae,Megachile,paulistana,Megachile_paulistana,123
Megachilidae,Megachile,perihirta,Megachile_perihirta,2207
Megachilidae,Megachile,petulans,Megachile_petulans,1027
Megachilidae,Megachile,poeyi,Megachile_poeyi,171
Megachilidae,Megachile,policaris,Megachile_policaris,1818
Megachilidae,Megachile,prosopidis,Megachile_prosopidis,1047
Megachilidae,Megachile,pruina,Megachile_pruina,136
Megachilidae,Megachile,pseudobrevis,Megachile_pseudobrevis,117
Megachilidae,Megachile,pseudonigra,Megachile_pseudonigra,29
Megachilidae,Megachile,pugnata,Megachile_pugnata,1731
Megachilidae,Megachile,quadridentata,Megachile_quadridentata,55
Megachilidae,Megachile,reflexa,Megachile_reflexa,59
Megachilidae,Megachile,relativa,Megachile_relativa,2173
Megachilidae,Megachile,rhodopus,Megachile_rhodopus,102
Megachilidae,Megachile,rossi,Megachile_rossi,308
Megachilidae,Megachile,rubi,Megachile_rubi,124
Megachilidae,Megachile,rufipennis,Megachile_rufipennis,10
Megachilidae,Megachile,rugifrons,Megachile_rugifrons,99
Megachilidae,Megachile,sabinensis,Megachile_sabinensis,130
Megachilidae,Megachile,sedula,Megachile_sedula,3
Megachilidae,Megachile,sidalceae,Megachile_sidalceae,867
Megachilidae,Megachile,simplicipes,Megachile_simplicipes,59
Megachilidae,Megachile,snowi,Megachile_snowi,214
Megachilidae,Megachile,soledadensis,Megachile_soledadensis,115
Megachilidae,Megachile,spinotulata,Megachile_spinotulata,451
Megachilidae,Megachile,stilbonotaspis,Megachile_stilbonotaspis,4
Megachilidae,Megachile,stoddardensis,Megachile_stoddardensis,5
Megachilidae,Megachile,stomatura,Megachile_stomatura,8
Megachilidae,Megachile,subexilis,Megachile_subexilis,614
Megachilidae,Megachile,sublaurita,Megachile_sublaurita,787
Megachilidae,Megachile,subnigra,Megachile_subnigra,328
Megachilidae,Megachile,subparallela,Megachile_subparallela,6
Megachilidae,Megachile,tepaneca,Megachile_tepaneca,169
Megachilidae,Megachile,texana,Megachile_texana,2007
Megachilidae,Megachile,texensis,Megachile_texensis,66
Megachilidae,Megachile,timberlakei,Megachile_timberlakei,24
Megachilidae,Megachile,toluca,Megachile_toluca,203
Megachilidae,Megachile,torrida,Megachile_torrida,4
Megachilidae,Megachile,townsendiana,Megachile_townsendiana,420
Megachilidae,Megachile,umatillensis,Megachile_umatillensis,96
Megachilidae,Megachile,umbripennis,Megachile_umbripennis,294
Megachilidae,Megachile,vestis,Megachile_vestis,7
Megachilidae,Megachile,viator,Megachile_viator,23
Megachilidae,Megachile,wheeleri,Megachile_wheeleri,239
Megachilidae,Megachile,xerophila,Megachile_xerophila,438
Megachilidae,Megachile,xylocopoides,Megachile_xylocopoides,1376
Megachilidae,Megachile,yumensis,Megachile_yumensis,6
Megachilidae,Megachile,zapoteca,Megachile_zapoteca,454
Megachilidae,Megachile,zaptlana,Megachile_zaptlana,134
Megachilidae,Megachile,zexmeniae,Megachile_zexmeniae,162
Megachilidae,Osmia,aglaia,Osmia_aglaia,18
Megachilidae,Osmia,albiventris,Osmia_albiventris,207
Megachilidae,Osmia,albolateralis,Osmia_albolateralis,1074
Megachilidae,Osmia,aliciae,Osmia_aliciae,65
Megachilidae,Osmia,alpestris,Osmia_alpestris,145
Megachilidae,Osmia,atriventris,Osmia_atriventris,2375
Megachilidae,Osmia,atrocyanea,Osmia_atrocyanea,1465
Megachilidae,Osmia,austromaritima,Osmia_austromaritima,59
Megachilidae,Osmia,azteca,Osmia_azteca,226
Megachilidae,Osmia,bella,Osmia_bella,449
Megachilidae,Osmia,botitena,Osmia_botitena,9
Megachilidae,Osmia,brevis,Osmia_brevis,2115
Megachilidae,Osmia,bruneri,Osmia_bruneri,1502
Megachilidae,Osmia,bucephala,Osmia_bucephala,1829
Megachilidae,Osmia,caerulescens,Osmia_caerulescens,196
Megachilidae,Osmia,cahuilla,Osmia_cahuilla,44
Megachilidae,Osmia,calaminthae,Osmia_calaminthae,5
Megachilidae,Osmia,calcarata,Osmia_calcarata,23
Megachilidae,Osmia,californica,Osmia_californica,1952
Megachilidae,Osmia,calla,Osmia_calla,521
Megachilidae,Osmia,cara,Osmia_cara,933
Megachilidae,Osmia,caulicola,Osmia_caulicola,10
Megachilidae,Osmia,cerasi,Osmia_cerasi,256
Megachilidae,Osmia,chalybea,Osmia_chalybea,381
Megachilidae,Osmia,clarescens,Osmia_clarescens,950
Megachilidae,Osmia,cobaltina,Osmia_cobaltina,705
Megachilidae,Osmia,collinsiae,Osmia_collinsiae,762
Megachilidae,Osmia,coloradensis,Osmia_coloradensis,2109
Megachilidae,Osmia,conjuncta,Osmia_conjuncta,453
Megachilidae,Osmia,conjunctoides,Osmia_conjunctoides,4
Megachilidae,Osmia,cordata,Osmia_cordata,261
Megachilidae,Osmia,crassa,Osmia_crassa,99
Megachilidae,Osmia,cyanella,Osmia_cyanella,1664
Megachilidae,Osmia,cyaneonitens,Osmia_cyaneonitens,69
Megachilidae,Osmia,cyanopoda,Osmia_cyanopoda,196
Megachilidae,Osmia,dakotensis,Osmia_dakotensis,30
Megachilidae,Osmia,densa,Osmia_densa,1758
Megachilidae,Osmia,distincta,Osmia_distincta,533
Megachilidae,Osmia,dolerosa,Osmia_dolerosa,64
Megachilidae,Osmia,ednae,Osmia_ednae,406
Megachilidae,Osmia,enixa,Osmia_enixa,11
Megachilidae,Osmia,exigua,Osmia_exigua,825
Megachilidae,Osmia,felti,Osmia_felti,38
Megachilidae,Osmia,foxi,Osmia_foxi,71
Megachilidae,Osmia,gabrielis,Osmia_gabrielis,776
Megachilidae,Osmia,gaudiosa,Osmia_gaudiosa,403
Megachilidae,Osmia,georgica,Osmia_georgica,1372
Megachilidae,Osmia,giffardi,Osmia_giffardi,85
Megachilidae,Osmia,giliarum,Osmia_giliarum,411
Megachilidae,Osmia,glauca,Osmia_glauca,961
Megachilidae,Osmia,granulosa,Osmia_granulosa,694
Megachilidae,Osmia,grindeliae,Osmia_grindeliae,141
Megachilidae,Osmia,grinnelli,Osmia_grinnelli,266
Megachilidae,Osmia,hemera,Osmia_hemera,225
Megachilidae,Osmia,hesperos,Osmia_hesperos,6
Megachilidae,Osmia,inermis,Osmia_inermis,221
Megachilidae,Osmia,inspergens,Osmia_inspergens,145
Megachilidae,Osmia,integra,Osmia_integra,858
Megachilidae,Osmia,inurbana,Osmia_inurbana,255
Megachilidae,Osmia,iridis,Osmia_iridis,258
Megachilidae,Osmia,juxta,Osmia_juxta,538
Megachilidae,Osmia,kincaidii,Osmia_kincaidii,1098
Megachilidae,Osmia,laeta,Osmia_laeta,1114
Megachilidae,Osmia,lanei,Osmia_lanei,68
Megachilidae,Osmia,laticeps,Osmia_laticeps,31
Megachilidae,Osmia,latisulcata,Osmia_latisulcata,287
Megachilidae,Osmia,lignaria,Osmia_lignaria,9895
Megachilidae,Osmia,ligurica,Osmia_ligurica,25
Megachilidae,Osmia,liogastra,Osmia_liogastra,524
Megachilidae,Osmia,longula,Osmia_longula,290
Megachilidae,Osmia,lupinicola,Osmia_lupinicola,81
Megachilidae,Osmia,malina,Osmia_malina,294
Megachilidae,Osmia,marginata,Osmia_marginata,318
Megachilidae,Osmia,marginipennis,Osmia_marginipennis,164
Megachilidae,Osmia,maritima,Osmia_maritima,11
Megachilidae,Osmia,melanocephala,Osmia_melanocephala,4
Megachilidae,Osmia,melanopleura,Osmia_melanopleura,714
Megachilidae,Osmia,mertensiae,Osmia_mertensiae,9
Megachilidae,Osmia,michiganensis,Osmia_michiganensis,16
Megachilidae,Osmia,montana,Osmia_montana,3004
Megachilidae,Osmia,morongana,Osmia_morongana,10
Megachilidae,Osmia,nanula,Osmia_nanula,233
Megachilidae,Osmia,nemoris,Osmia_nemoris,5672
Megachilidae,Osmia,neocyanopoda,Osmia_neocyanopoda,5
Megachilidae,Osmia,nifoata,Osmia_nifoata,750
Megachilidae,Osmia,nigrifrons,Osmia_nigrifrons,590
Megachilidae,Osmia,nigriventris,Osmia_nigriventris,186
Megachilidae,Osmia,nigrobarbata,Osmia_nigrobarbata,272
Megachilidae,Osmia,obliqua,Osmia_obliqua,115
Megachilidae,Osmia,odontogaster,Osmia_odontogaster,79
Megachilidae,Osmia,pagosa,Osmia_pagosa,15
Megachilidae,Osmia,palmula,Osmia_palmula,26
Megachilidae,Osmia,paradisica,Osmia_paradisica,922
Megachilidae,Osmia,pentstemonis,Osmia_pentstemonis,949
Megachilidae,Osmia,phenax,Osmia_phenax,417
Megachilidae,Osmia,pikei,Osmia_pikei,166
Megachilidae,Osmia,potentillae,Osmia_potentillae,23
Megachilidae,Osmia,proxima,Osmia_proxima,233
Megachilidae,Osmia,prunorum,Osmia_prunorum,390
Megachilidae,Osmia,pulsatillae,Osmia_pulsatillae,28
Megachilidae,Osmia,pumila,Osmia_pumila,9438
Megachilidae,Osmia,pusilla,Osmia_pusilla,1259
Megachilidae,Osmia,raritatis,Osmia_raritatis,249
Megachilidae,Osmia,rawlinsi,Osmia_rawlinsi,207
Megachilidae,Osmia,regulina,Osmia_regulina,369
Megachilidae,Osmia,ribifloris,Osmia_ribifloris,1405
Megachilidae,Osmia,rostrata,Osmia_rostrata,168
Megachilidae,Osmia,sanctaerosae,Osmia_sanctaerosae,110
Megachilidae,Osmia,sandhouseae,Osmia_sandhouseae,815
Megachilidae,Osmia,sanrafaelae,Osmia_sanrafaelae,361
Megachilidae,Osmia,sculleni,Osmia_sculleni,429
Megachilidae,Osmia,sedula,Osmia_sedula,113
Megachilidae,Osmia,simillima,Osmia_simillima,1020
Megachilidae,Osmia,subaustralis,Osmia_subaustralis,798
Megachilidae,Osmia,subfasciata,Osmia_subfasciata,1900
Megachilidae,Osmia,tanneri,Osmia_tanneri,90
Megachilidae,Osmia,tarsata,Osmia_tarsata,109
Megachilidae,Osmia,taurus,Osmia_taurus,4699
Megachilidae,Osmia,tersula,Osmia_tersula,462
Megachilidae,Osmia,texana,Osmia_texana,1255
Megachilidae,Osmia,thysanisca,Osmia_thysanisca,5
Megachilidae,Osmia,trevoris,Osmia_trevoris,1268
Megachilidae,Osmia,trifoliama,Osmia_trifoliama,10
Megachilidae,Osmia,tristella,Osmia_tristella,799
Megachilidae,Osmia,unca,Osmia_unca,380
Megachilidae,Osmia,vandykei,Osmia_vandykei,77
Megachilidae,Osmia,virga,Osmia_virga,350
Megachilidae,Osmia,watsoni,Osmia_watsoni,163
Megachilidae,Osmia,zephyros,Osmia_zephyros,18
Megachilidae,Paranthidium,gabbii,Paranthidium_gabbii,36
Megachilidae,Paranthidium,jugatorium,Paranthidium_jugatorium,775
Megachilidae,Protosmia,rubifloris,Protosmia_rubifloris,3650
Megachilidae,Pseudoanthidium,nanum,Pseudoanthidium_nanum,24
Megachilidae,Stelis,acutiventris,Stelis_acutiventris,11
Megachilidae,Stelis,alta,Stelis_alta,20
Megachilidae,Stelis,anthidioides,Stelis_anthidioides,4
Megachilidae,Stelis,anthocopae,Stelis_anthocopae,19
Megachilidae,Stelis,anthracina,Stelis_anthracina,42
Megachilidae,Stelis,ashmeadiellae,Stelis_ashmeadiellae,18
Megachilidae,Stelis,ater,Stelis_ater,9
Megachilidae,Stelis,australis,Stelis_australis,14
Megachilidae,Stelis,calliphorina,Stelis_calliphorina,95
Megachilidae,Stelis,callura,Stelis_callura,49
Megachilidae,Stelis,carnifex,Stelis_carnifex,130
Megachilidae,Stelis,coarctatus,Stelis_coarctatus,82
Megachilidae,Stelis,cockerelli,Stelis_cockerelli,13
Megachilidae,Stelis,costalis,Stelis_costalis,79
Megachilidae,Stelis,costaricensis,Stelis_costaricensis,77
Megachilidae,Stelis,depressa,Stelis_depressa,4
Megachilidae,Stelis,diversicolor,Stelis_diversicolor,18
Megachilidae,Stelis,elegans,Stelis_elegans,21
Megachilidae,Stelis,elongativentris,Stelis_elongativentris,720
Megachilidae,Stelis,foederalis,Stelis_foederalis,122
Megachilidae,Stelis,grossa,Stelis_grossa,4
Megachilidae,Stelis,hemirhoda,Stelis_hemirhoda,7
Megachilidae,Stelis,holocyanea,Stelis_holocyanea,34
Megachilidae,Stelis,hurdi,Stelis_hurdi,28
Megachilidae,Stelis,imperialis,Stelis_imperialis,5
Megachilidae,Stelis,interrupta,Stelis_interrupta,15
Megachilidae,Stelis,joanae,Stelis_joanae,3
Megachilidae,Stelis,labiata,Stelis_labiata,22
Megachilidae,Stelis,lamelliterga,Stelis_lamelliterga,21
Megachilidae,Stelis,lateralis,Stelis_lateralis,267
Megachilidae,Stelis,laticincta,Stelis_laticincta,199
Megachilidae,Stelis,linsleyi,Stelis_linsleyi,17
Megachilidae,Stelis,louisae,Stelis_louisae,266
Megachilidae,Stelis,micheneri,Stelis_micheneri,22
Megachilidae,Stelis,montana,Stelis_montana,534
Megachilidae,Stelis,monticola,Stelis_monticola,90
Megachilidae,Stelis,nigriventris,Stelis_nigriventris,4
Megachilidae,Stelis,nitida,Stelis_nitida,50
Megachilidae,Stelis,occidentalis,Stelis_occidentalis,101
Megachilidae,Stelis,palmarum,Stelis_palmarum,33
Megachilidae,Stelis,pavonina,Stelis_pavonina,19
Megachilidae,Stelis,permaculata,Stelis_permaculata,9
Megachilidae,Stelis,perpulchra,Stelis_perpulchra,594
Megachilidae,Stelis,robertsoni,Stelis_robertsoni,11
Megachilidae,Stelis,rubi,Stelis_rubi,21
Megachilidae,Stelis,rudbeckiarum,Stelis_rudbeckiarum,119
Megachilidae,Stelis,semirubra,Stelis_semirubra,18
Megachilidae,Stelis,shoshone,Stelis_shoshone,13
Megachilidae,Stelis,subcaerulea,Stelis_subcaerulea,66
Megachilidae,Stelis,subemarginata,Stelis_subemarginata,67
Megachilidae,Trachusa,alamosana,Trachusa_alamosana,19
Megachilidae,Trachusa,atoyacae,Trachusa_atoyacae,14
Megachilidae,Trachusa,autumnalis,Trachusa_autumnalis,22
Megachilidae,Trachusa,bequaerti,Trachusa_bequaerti,418
Megachilidae,Trachusa,catinula,Trachusa_catinula,88
